ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.70.58.26,PORORRT01,PORORRT01.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,1,0
10.70.120.219,GEGWACO53,GEGWACO53.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.60.103.100,BOSMACO76,BOSMACO76.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,1,0
10.10.175.44,AUSTXDS75,AUSTXDS75.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.50.246.0,PHXAZSW77,PHXAZSW77.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.70.209.24,BOIIDRT26,BOIIDRT26.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr,0,0
10.30.109.199,SEAWART97,SEAWART97.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.30.204.65,SFOCART16,SFOCART16.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.233.189,PHLPASW77,PHLPASW77.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,1,0
10.60.107.230,NYCNYAG14,NYCNYAG14.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.10.218.0,OKCOKAG82,OKCOKAG82.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.70.171.121,PORORSW04,PORORSW04.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.10.244.78,DALTXED23,DALTXED23.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.70.243.78,BOIIDAG16,BOIIDAG16.northwest.lightspeed.net,northwest,retired,Arista,7280R,agg,0,0
10.70.244.122,PORORED19,PORORED19.northwest.lightspeed.net,northwest,retired,RAD,ETX-2,edge,0,0
10.20.115.212,ATLGASW79,ATLGASW79.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.60.114.175,BOSMAAG07,BOSMAAG07.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.70.92.185,BOIIDED84,BOIIDED84.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,edge,0,0
10.20.87.119,PITPART37,PITPART37.east.lightspeed.net,east,degraded,Arista,7050X3,rtr,0,0
10.20.18.189,PITPAED70,PITPAED70.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.70.223.221,GEGWACO79,GEGWACO79.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.50.26.198,ELPTXDS41,ELPTXDS41.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.40.249.34,MIAFLED37,MIAFLED37.southeast.lightspeed.net,southeast,down,RAD,ETX-2,edge,0,0
10.10.114.180,AUSTXCO32,AUSTXCO32.central.lightspeed.net,central,active,Juniper,MX204,core,0,0
10.20.245.250,PITPASW10,PITPASW10.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.10.22.189,DALTXDS73,DALTXDS73.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.40.89.150,BNATNAG10,BNATNAG10.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0
10.10.170.199,OKCOKED89,OKCOKED89.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.20.47.112,CLTNCDS74,CLTNCDS74.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,0,0
10.50.79.180,ELPTXED25,ELPTXED25.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.60.225.77,NYCNYRT21,NYCNYRT21.northeast.lightspeed.net,northeast,retired,Arista,7050X3,rtr,0,0
10.70.122.102,GEGWADS52,GEGWADS52.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.70.155.105,BOIIDAG08,BOIIDAG08.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.30.5.28,SFOCACO81,SFOCACO81.west.lightspeed.net,west,retired,Nokia,7750 SR-1,core,0,0
10.70.21.123,BOIIDCO80,BOIIDCO80.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.10.68.247,OKCOKDS99,OKCOKDS99.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.20.51.233,PITPADS10,PITPADS10.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.70.222.230,GEGWACO66,GEGWACO66.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.60.216.126,PHLPACO94,PHLPACO94.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.30.216.5,SFOCAAG80,SFOCAAG80.west.lightspeed.net,west,down,ADVA,FSP3000,agg,0,0
10.30.157.224,SFOCACO03,SFOCACO03.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.50.108.105,ABQNMCO37,ABQNMCO37.southwest.lightspeed.net,southwest,down,Cisco,NCS540,core,0,0
10.50.235.74,PHXAZSW06,PHXAZSW06.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.10.202.111,DALTXSW23,DALTXSW23.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,1,0
10.40.106.255,MIAFLSW57,MIAFLSW57.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.30.17.35,LAXCAAG33,LAXCAAG33.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.10.152.128,DALTXSW81,DALTXSW81.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.10.77.27,DALTXSW97,DALTXSW97.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.20.10.235,PITPADS91,PITPADS91.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.199.3,LAXCASW18,LAXCASW18.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.10.117.133,DALTXCO61,DALTXCO61.central.lightspeed.net,central,active,Nokia,7750 SR-1,core,0,0
10.50.101.96,ABQNMAG66,ABQNMAG66.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.70.9.144,GEGWAAG24,GEGWAAG24.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.30.225.7,SEAWAAG58,SEAWAAG58.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.60.2.216,BOSMASW96,BOSMASW96.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,1,0
10.20.42.201,PITPADS44,PITPADS44.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.60.115.182,PHLPAAG47,PHLPAAG47.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,0
10.70.51.30,GEGWAAG77,GEGWAAG77.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.30.114.2,SEAWADS45,SEAWADS45.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,0
10.30.111.25,SFOCART20,SFOCART20.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,1
10.10.151.212,DALTXAG35,DALTXAG35.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.60.231.51,PHLPASW93,PHLPASW93.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.20.51.192,PITPAED04,PITPAED04.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.10.197.190,OKCOKSW64,OKCOKSW64.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.10.176.94,DALTXSW02,DALTXSW02.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.40.244.192,JAXFLED33,JAXFLED33.southeast.lightspeed.net,southeast,retired,RAD,ETX-2,edge,0,0
10.70.241.39,BOIIDAG32,BOIIDAG32.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.60.162.110,BOSMASW16,BOSMASW16.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.30.248.65,SEAWASW08,SEAWASW08.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.20.167.199,ATLGADS83,ATLGADS83.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.30.60.233,SFOCACO92,SFOCACO92.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,1
10.70.186.46,BOIIDSW77,BOIIDSW77.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.50.94.199,ABQNMSW26,ABQNMSW26.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.109.188,SEAWAAG82,SEAWAAG82.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.20.60.67,PITPASW51,PITPASW51.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.30.179.47,LAXCASW72,LAXCASW72.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.30.235.159,LAXCASW43,LAXCASW43.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,1
10.10.212.77,OKCOKAG35,OKCOKAG35.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.60.194.108,PHLPAAG17,PHLPAAG17.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0
10.20.214.169,CLTNCRT41,CLTNCRT41.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.50.89.234,ELPTXDS37,ELPTXDS37.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,1,0
10.60.25.3,BOSMAAG23,BOSMAAG23.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0
10.50.167.193,PHXAZAG80,PHXAZAG80.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.60.207.24,NYCNYCO62,NYCNYCO62.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.50.226.164,PHXAZSW01,PHXAZSW01.southwest.lightspeed.net,southwest,down,Cisco,Catalyst9300,sw,0,0
10.10.194.66,OKCOKCO59,OKCOKCO59.central.lightspeed.net,central,active,Cisco,NCS540,core,0,0
10.70.139.102,GEGWART48,GEGWART48.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.48.234,SFOCASW73,SFOCASW73.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.30.178.11,SEAWASW56,SEAWASW56.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,0
10.60.216.172,BOSMACO91,BOSMACO91.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.10.163.62,AUSTXSW31,AUSTXSW31.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.70.179.204,GEGWART72,GEGWART72.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.70.78.40,PORORSW52,PORORSW52.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.20.192.127,CLTNCDS44,CLTNCDS44.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,1,0
10.10.194.125,OKCOKAG33,OKCOKAG33.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.102.188,OKCOKRT43,OKCOKRT43.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.60.171.223,PHLPAAG07,PHLPAAG07.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.70.32.97,BOIIDDS37,BOIIDDS37.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,0
10.40.72.193,MIAFLCO87,MIAFLCO87.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,core,0,0
10.20.159.192,CLTNCSW71,CLTNCSW71.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,1
10.70.12.46,BOIIDRT03,BOIIDRT03.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.70.23.16,BOIIDED59,BOIIDED59.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0
10.40.167.135,MIAFLED14,MIAFLED14.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.40.152.163,BNATNDS64,BNATNDS64.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.10.245.65,DALTXAG50,DALTXAG50.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.40.15.215,JAXFLDS82,JAXFLDS82.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,1,0
10.20.44.21,PITPAED57,PITPAED57.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.20.129.237,CLTNCDS15,CLTNCDS15.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.23.135,LAXCADS37,LAXCADS37.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist,1,1
10.40.80.34,MIAFLDS22,MIAFLDS22.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.10.169.121,OKCOKED57,OKCOKED57.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.70.102.208,GEGWAED63,GEGWAED63.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.30.199.134,SFOCAAG22,SFOCAAG22.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.10.2.132,OKCOKDS78,OKCOKDS78.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,1,0
10.40.192.23,MIAFLED28,MIAFLED28.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.60.156.113,PHLPASW44,PHLPASW44.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.10.49.17,AUSTXRT92,AUSTXRT92.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.60.165.59,PHLPAED15,PHLPAED15.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.70.201.91,PORORCO95,PORORCO95.northwest.lightspeed.net,northwest,down,Juniper,MX204,core,0,0
10.30.237.179,LAXCACO86,LAXCACO86.west.lightspeed.net,west,active,Nokia,7750 SR-1,core,0,0
10.70.197.159,BOIIDSW38,BOIIDSW38.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.20.164.63,CLTNCSW24,CLTNCSW24.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.20.0.164,ATLGADS43,ATLGADS43.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.238.212,SFOCADS93,SFOCADS93.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.70.34.181,GEGWART59,GEGWART59.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.242.141,BOSMART18,BOSMART18.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.10.7.140,OKCOKED60,OKCOKED60.central.lightspeed.net,central,down,Cisco,ISR4431,edge,0,0
10.30.6.85,LAXCAAG49,LAXCAAG49.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0
10.10.103.158,AUSTXDS94,AUSTXDS94.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.40.98.139,MIAFLED42,MIAFLED42.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.20.142.202,PITPACO20,PITPACO20.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.60.203.99,NYCNYRT52,NYCNYRT52.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.212.117,SFOCACO50,SFOCACO50.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.70.12.187,BOIIDDS48,BOIIDDS48.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,0
10.30.0.90,SFOCASW34,SFOCASW34.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,0
10.20.173.170,CLTNCSW46,CLTNCSW46.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.30.244.129,LAXCADS39,LAXCADS39.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,0
10.40.170.137,BNATNRT48,BNATNRT48.southeast.lightspeed.net,southeast,degraded,Arista,7050X3,rtr,0,0
10.40.213.160,JAXFLDS77,JAXFLDS77.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,1,0
10.10.100.12,AUSTXED42,AUSTXED42.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.10.108.128,DALTXSW86,DALTXSW86.central.lightspeed.net,central,down,Cisco,Catalyst9300,sw,0,0
10.60.89.175,BOSMAED15,BOSMAED15.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,0,0
10.50.161.121,PHXAZED12,PHXAZED12.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,0,0
10.30.5.161,LAXCART78,LAXCART78.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.10.12.145,OKCOKAG14,OKCOKAG14.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.30.119.207,SEAWART88,SEAWART88.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.10.149.78,AUSTXED20,AUSTXED20.central.lightspeed.net,central,retired,RAD,ETX-2,edge,0,0
10.20.236.203,PITPART26,PITPART26.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.60.47.21,NYCNYCO45,NYCNYCO45.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,1,0
10.50.254.253,PHXAZSW40,PHXAZSW40.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.50.222.73,PHXAZSW90,PHXAZSW90.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.10.215.33,DALTXAG02,DALTXAG02.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.40.103.209,BNATNCO92,BNATNCO92.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0
10.40.78.84,MIAFLED46,MIAFLED46.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.60.65.248,BOSMAAG79,BOSMAAG79.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.20.237.132,ATLGAAG51,ATLGAAG51.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.50.43.21,ABQNMRT78,ABQNMRT78.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.20.176.30,ATLGAED30,ATLGAED30.east.lightspeed.net,east,degraded,RAD,ETX-2,edge,0,0
10.40.86.78,MIAFLAG72,MIAFLAG72.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0
10.10.220.48,AUSTXRT33,AUSTXRT33.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.70.225.93,GEGWASW54,GEGWASW54.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.50.111.190,ELPTXED80,ELPTXED80.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.50.87.55,ABQNMCO50,ABQNMCO50.southwest.lightspeed.net,southwest,active,Juniper,MX204,core,0,0
10.30.64.74,SEAWAAG42,SEAWAAG42.west.lightspeed.net,west,active,ADVA,FSP3000,agg,1,0
10.50.210.222,ABQNMSW06,ABQNMSW06.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.23.64,SFOCASW97,SFOCASW97.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.60.82.104,BOSMACO17,BOSMACO17.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.40.122.46,BNATNRT87,BNATNRT87.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.60.10.199,NYCNYAG01,NYCNYAG01.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0
10.60.130.78,NYCNYAG79,NYCNYAG79.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,agg,0,0
10.50.248.31,PHXAZSW62,PHXAZSW62.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.30.142.156,SFOCART18,SFOCART18.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.252.193,BOSMAAG14,BOSMAAG14.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0
10.40.218.12,MIAFLED65,MIAFLED65.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.70.76.245,BOIIDCO52,BOIIDCO52.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.30.224.74,SEAWADS07,SEAWADS07.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.30.89.190,LAXCACO80,LAXCACO80.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.10.18.119,DALTXSW46,DALTXSW46.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.30.97.186,LAXCACO57,LAXCACO57.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.60.156.84,PHLPACO77,PHLPACO77.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0
10.10.18.19,OKCOKRT06,OKCOKRT06.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.70.60.111,BOIIDDS45,BOIIDDS45.northwest.lightspeed.net,northwest,retired,ADVA,FSP150,dist,1,0
10.10.146.66,DALTXED85,DALTXED85.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.10.132.147,DALTXCO96,DALTXCO96.central.lightspeed.net,central,down,Juniper,MX204,core,0,0
10.30.163.138,SEAWACO82,SEAWACO82.west.lightspeed.net,west,active,Juniper,MX204,core,0,0
10.50.20.12,PHXAZSW73,PHXAZSW73.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.40.238.202,BNATNED93,BNATNED93.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.30.33.1,SEAWART49,SEAWART49.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.30.100.192,SEAWACO36,SEAWACO36.west.lightspeed.net,west,active,Juniper,MX204,core,0,1
10.30.7.238,SFOCART83,SFOCART83.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.40.18.68,JAXFLED19,JAXFLED19.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge,0,0
10.10.54.244,AUSTXDS71,AUSTXDS71.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.20.229.109,ATLGASW08,ATLGASW08.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.104.129,BOIIDRT50,BOIIDRT50.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.192.47,NYCNYRT87,NYCNYRT87.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.50.195.192,PHXAZED95,PHXAZED95.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.70.1.39,PORORSW42,PORORSW42.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.70.128.21,PORORDS26,PORORDS26.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.70.107.167,PORORAG19,PORORAG19.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,0,0
10.10.148.90,AUSTXDS30,AUSTXDS30.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.40.8.82,MIAFLSW96,MIAFLSW96.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0
10.50.58.179,ELPTXAG28,ELPTXAG28.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.50.235.51,ABQNMDS73,ABQNMDS73.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.30.145.238,LAXCAAG46,LAXCAAG46.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,1
10.70.82.147,BOIIDRT27,BOIIDRT27.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.54.243,OKCOKSW68,OKCOKSW68.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.50.239.66,ELPTXED90,ELPTXED90.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.20.169.152,CLTNCAG03,CLTNCAG03.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.50.83.90,ELPTXAG08,ELPTXAG08.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.40.136.81,JAXFLED48,JAXFLED48.southeast.lightspeed.net,southeast,down,Cisco,ISR4431,edge,0,0
10.70.16.81,PORORCO17,PORORCO17.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.20.167.133,PITPAAG70,PITPAAG70.east.lightspeed.net,east,down,ADVA,FSP3000,agg,0,0
10.40.5.17,BNATNRT59,BNATNRT59.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr,0,0
10.20.26.76,ATLGADS54,ATLGADS54.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.50.201.73,ABQNMED70,ABQNMED70.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.10.245.205,OKCOKSW52,OKCOKSW52.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.70.251.99,BOIIDRT72,BOIIDRT72.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,1
10.20.125.220,ATLGACO52,ATLGACO52.east.lightspeed.net,east,degraded,Cisco,NCS540,core,0,0
10.10.0.48,OKCOKAG30,OKCOKAG30.central.lightspeed.net,central,retired,Arista,7280R,agg,0,0
10.30.192.106,LAXCAED24,LAXCAED24.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.40.233.204,MIAFLAG26,MIAFLAG26.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000,agg,0,0
10.50.104.53,ELPTXDS31,ELPTXDS31.southwest.lightspeed.net,southwest,down,Juniper,QFX5120,dist,1,0
10.10.119.248,OKCOKSW16,OKCOKSW16.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.60.236.121,BOSMASW47,BOSMASW47.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.40.32.83,JAXFLAG50,JAXFLAG50.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.70.10.34,BOIIDED44,BOIIDED44.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.70.199.218,BOIIDRT48,BOIIDRT48.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.210.223,BOIIDCO82,BOIIDCO82.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core,0,0
10.20.55.58,PITPASW16,PITPASW16.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.110.139,PHLPACO27,PHLPACO27.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core,0,0
10.20.3.115,CLTNCDS40,CLTNCDS40.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist,1,0
10.30.64.225,LAXCACO84,LAXCACO84.west.lightspeed.net,west,active,Juniper,MX204,core,0,1
10.60.194.253,NYCNYCO38,NYCNYCO38.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core,0,0
10.60.75.119,NYCNYSW39,NYCNYSW39.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.30.194.130,SEAWASW23,SEAWASW23.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.20.13.159,PITPASW48,PITPASW48.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.40.174.20,BNATNSW30,BNATNSW30.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw,0,0
